cik,fiscal_year,n_ai,n_deployment,n_intent,n_boilerplate,n_governance,share_deployment,share_intent,share_boilerplate
920148,2022,1,0,1,0,0,0.0,1.0,0.0
920148,2023,6,1,0,4,1,0.16666666666666666,0.0,0.6666666666666666
920148,2024,7,1,0,5,1,0.14285714285714285,0.0,0.7142857142857143
920148,2025,6,1,0,4,0,0.16666666666666666,0.0,0.6666666666666666
920522,2024,6,0,0,6,0,0.0,0.0,1.0
920522,2025,9,0,0,8,1,0.0,0.0,0.8888888888888888
920760,2024,1,0,0,1,0,0.0,0.0,1.0
920760,2025,2,0,0,2,0,0.0,0.0,1.0
922224,2024,5,1,0,2,0,0.2,0.0,0.4
922224,2025,8,1,0,5,0,0.125,0.0,0.625
922621,2023,4,0,1,2,1,0.0,0.25,0.5
922621,2024,5,0,1,4,0,0.0,0.2,0.8
922621,2025,5,0,1,3,1,0.0,0.2,0.6
927066,2019,2,0,0,2,0,0.0,0.0,1.0
927066,2020,2,0,0,2,0,0.0,0.0,1.0
927066,2021,1,0,0,1,0,0.0,0.0,1.0
927066,2022,2,0,0,2,0,0.0,0.0,1.0
927066,2023,2,0,0,2,0,0.0,0.0,1.0
927066,2024,9,0,0,6,3,0.0,0.0,0.6666666666666666
927066,2025,9,0,1,5,3,0.0,0.1111111111111111,0.5555555555555556
927628,2018,1,0,0,1,0,0.0,0.0,1.0
927628,2019,2,0,0,2,0,0.0,0.0,1.0
927628,2020,2,0,0,2,0,0.0,0.0,1.0
927628,2021,2,0,0,2,0,0.0,0.0,1.0
927628,2022,2,0,0,2,0,0.0,0.0,1.0
927628,2023,3,0,0,3,0,0.0,0.0,1.0
927628,2024,4,0,0,4,0,0.0,0.0,1.0
927628,2025,3,0,1,2,0,0.0,0.3333333333333333,0.6666666666666666
927653,2023,2,0,1,1,0,0.0,0.5,0.5
927653,2024,5,0,1,4,0,0.0,0.2,0.8
927653,2025,3,0,1,2,0,0.0,0.3333333333333333,0.6666666666666666
935703,2023,1,0,0,1,0,0.0,0.0,1.0
935703,2024,1,0,0,1,0,0.0,0.0,1.0
935703,2025,8,0,0,6,2,0.0,0.0,0.75
936340,2025,2,0,0,2,0,0.0,0.0,1.0
936395,2019,1,0,0,0,0,0.0,0.0,0.0
936395,2020,1,0,0,0,0,0.0,0.0,0.0
936395,2021,1,0,0,0,0,0.0,0.0,0.0
936395,2022,1,0,0,0,0,0.0,0.0,0.0
936395,2023,5,0,0,4,0,0.0,0.0,0.8
936395,2024,4,0,0,1,0,0.0,0.0,0.25
936395,2025,5,0,0,1,0,0.0,0.0,0.2
936468,2020,1,0,0,0,0,0.0,0.0,0.0
936468,2021,1,0,0,1,0,0.0,0.0,1.0
936468,2022,1,0,0,0,0,0.0,0.0,0.0
936468,2023,3,0,0,2,0,0.0,0.0,0.6666666666666666
936468,2024,5,0,2,2,0,0.0,0.4,0.4
936468,2025,5,0,1,3,0,0.0,0.2,0.6
940944,2024,1,0,0,1,0,0.0,0.0,1.0
940944,2025,1,0,0,1,0,0.0,0.0,1.0
940944,2026,2,0,0,2,0,0.0,0.0,1.0
943452,2020,1,0,0,0,0,0.0,0.0,0.0
943452,2021,3,0,0,0,0,0.0,0.0,0.0
943452,2022,2,2,0,0,0,1.0,0.0,0.0
943452,2023,2,2,0,0,0,1.0,0.0,0.0
943452,2024,2,2,0,0,0,1.0,0.0,0.0
943452,2025,3,2,0,1,0,0.6666666666666666,0.0,0.3333333333333333
943819,2022,3,0,0,2,1,0.0,0.0,0.6666666666666666
943819,2023,3,0,0,2,1,0.0,0.0,0.6666666666666666
943819,2024,6,0,0,4,2,0.0,0.0,0.6666666666666666
943819,2025,6,0,0,3,3,0.0,0.0,0.5
946581,2023,3,0,0,3,0,0.0,0.0,1.0
946581,2024,5,0,0,4,1,0.0,0.0,0.8
946581,2025,9,0,2,5,2,0.0,0.2222222222222222,0.5555555555555556
947484,2023,17,0,0,4,13,0.0,0.0,0.23529411764705882
947484,2024,27,3,0,3,21,0.1111111111111111,0.0,0.1111111111111111
947484,2025,40,5,0,5,30,0.125,0.0,0.125
1000228,2024,8,0,0,7,0,0.0,0.0,0.875
1000228,2025,13,1,0,8,2,0.07692307692307693,0.0,0.6153846153846154
1000697,2024,6,0,0,6,0,0.0,0.0,1.0
1000697,2025,6,0,0,6,0,0.0,0.0,1.0
1001250,2024,1,0,1,0,0,0.0,1.0,0.0
1001250,2025,2,1,0,1,0,0.5,0.0,0.5
1002047,2018,6,2,0,1,0,0.3333333333333333,0.0,0.16666666666666666
1002047,2019,1,0,0,1,0,0.0,0.0,1.0
1002047,2020,6,3,0,1,0,0.5,0.0,0.16666666666666666
1002047,2021,6,4,0,1,0,0.6666666666666666,0.0,0.16666666666666666
1002047,2022,6,4,0,1,0,0.6666666666666666,0.0,0.16666666666666666
1002047,2023,12,6,0,5,1,0.5,0.0,0.4166666666666667
1002047,2024,12,0,0,10,0,0.0,0.0,0.8333333333333334
1002047,2025,21,4,1,9,0,0.19047619047619047,0.047619047619047616,0.42857142857142855
1002910,2023,3,0,0,3,0,0.0,0.0,1.0
1002910,2024,5,0,0,5,0,0.0,0.0,1.0
1002910,2025,8,0,0,8,0,0.0,0.0,1.0
1004980,2024,1,0,0,1,0,0.0,0.0,1.0
1004980,2025,2,0,0,2,0,0.0,0.0,1.0
1013237,2021,3,3,0,0,0,1.0,0.0,0.0
1013237,2022,2,2,0,0,0,1.0,0.0,0.0
1013237,2023,6,2,2,2,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
1013237,2024,4,2,0,2,0,0.5,0.0,0.5
1013237,2025,7,2,1,3,0,0.2857142857142857,0.14285714285714285,0.42857142857142855
1013871,2023,3,2,0,1,0,0.6666666666666666,0.0,0.3333333333333333
1013871,2024,3,1,0,1,0,0.3333333333333333,0.0,0.3333333333333333
1013871,2025,3,1,0,1,0,0.3333333333333333,0.0,0.3333333333333333
1014473,2023,1,0,0,1,0,0.0,0.0,1.0
1014473,2024,2,0,0,2,0,0.0,0.0,1.0
1014473,2025,1,0,0,1,0,0.0,0.0,1.0
1018724,2018,1,0,0,1,0,0.0,0.0,1.0
1018724,2019,3,0,2,0,1,0.0,0.6666666666666666,0.0
1018724,2020,5,2,1,0,1,0.4,0.2,0.0
1018724,2021,6,2,1,1,1,0.3333333333333333,0.16666666666666666,0.16666666666666666
1018724,2022,5,1,2,0,1,0.2,0.4,0.0
1018724,2023,12,1,2,7,1,0.08333333333333333,0.16666666666666666,0.5833333333333334
1018724,2024,17,1,2,11,1,0.058823529411764705,0.11764705882352941,0.6470588235294118
1018724,2025,26,0,4,19,0,0.0,0.15384615384615385,0.7307692307692307
1020569,2019,2,0,2,0,0,0.0,1.0,0.0
1020569,2020,4,4,0,0,0,1.0,0.0,0.0
1020569,2021,4,3,0,0,0,0.75,0.0,0.0
1020569,2022,4,3,0,0,0,0.75,0.0,0.0
1020569,2023,7,4,0,3,0,0.5714285714285714,0.0,0.42857142857142855
1020569,2024,8,6,0,2,0,0.75,0.0,0.25
1020569,2025,11,6,0,5,0,0.5454545454545454,0.0,0.45454545454545453
1022079,2018,3,0,0,0,0,0.0,0.0,0.0
1022079,2019,6,2,0,1,0,0.3333333333333333,0.0,0.16666666666666666
1022079,2020,5,1,0,1,0,0.2,0.0,0.2
1022079,2021,8,4,0,2,0,0.5,0.0,0.25
1022079,2022,9,3,0,1,0,0.3333333333333333,0.0,0.1111111111111111
1022079,2023,6,5,1,0,0,0.8333333333333334,0.16666666666666666,0.0
1022079,2024,6,5,1,0,0,0.8333333333333334,0.16666666666666666,0.0
1022079,2025,6,6,0,0,0,1.0,0.0,0.0
1024478,2021,3,3,0,0,0,1.0,0.0,0.0
1024478,2022,3,3,0,0,0,1.0,0.0,0.0
1024478,2023,3,2,0,0,0,0.6666666666666666,0.0,0.0
1024478,2024,4,1,0,2,0,0.25,0.0,0.5
1024478,2025,2,1,0,1,0,0.5,0.0,0.5
1031296,2023,1,0,0,1,0,0.0,0.0,1.0
1031296,2024,1,0,0,1,0,0.0,0.0,1.0
1031296,2025,5,1,0,3,1,0.2,0.0,0.6
1032208,2024,2,0,0,2,0,0.0,0.0,1.0
1032208,2025,7,0,1,5,1,0.0,0.14285714285714285,0.7142857142857143
1034054,2024,2,0,0,0,0,0.0,0.0,0.0
1034054,2025,13,0,0,8,0,0.0,0.0,0.6153846153846154
1035002,2023,1,0,0,1,0,0.0,0.0,1.0
1035002,2024,1,0,0,1,0,0.0,0.0,1.0
1035002,2025,1,0,0,1,0,0.0,0.0,1.0
1035267,2023,9,1,0,6,2,0.1111111111111111,0.0,0.6666666666666666
1035267,2024,13,1,0,4,8,0.07692307692307693,0.0,0.3076923076923077
1035267,2025,17,4,0,4,9,0.23529411764705882,0.0,0.23529411764705882
1035443,2023,4,0,0,4,0,0.0,0.0,1.0
1035443,2024,6,0,0,5,0,0.0,0.0,0.8333333333333334
1035443,2025,7,1,0,6,0,0.14285714285714285,0.0,0.8571428571428571
1035983,2025,7,0,0,7,0,0.0,0.0,1.0
1037038,2022,4,1,0,3,0,0.25,0.0,0.75
1037038,2023,6,1,0,5,0,0.16666666666666666,0.0,0.8333333333333334
1037038,2024,7,1,0,6,0,0.14285714285714285,0.0,0.8571428571428571
1037038,2025,10,2,1,5,2,0.2,0.1,0.5
1037540,2024,2,1,0,1,0,0.5,0.0,0.5
1037540,2025,8,1,0,7,0,0.125,0.0,0.875
1037646,2023,3,0,0,1,1,0.0,0.0,0.3333333333333333
1037646,2024,4,0,0,4,0,0.0,0.0,1.0
1037646,2025,4,0,1,3,0,0.0,0.25,0.75
1037868,2025,6,2,0,2,0,0.3333333333333333,0.0,0.3333333333333333
1039684,2025,2,0,0,0,2,0.0,0.0,0.0
1041061,2022,1,0,0,1,0,0.0,0.0,1.0
1041061,2023,4,0,0,3,1,0.0,0.0,0.75
1041061,2024,2,1,0,0,1,0.5,0.0,0.0
1041061,2025,3,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333
1043277,2018,1,1,0,0,0,1.0,0.0,0.0
1043277,2019,1,1,0,0,0,1.0,0.0,0.0
1043277,2020,2,2,0,0,0,1.0,0.0,0.0
1043277,2021,2,2,0,0,0,1.0,0.0,0.0
1043277,2022,2,2,0,0,0,1.0,0.0,0.0
1043277,2023,5,3,0,2,0,0.6,0.0,0.4
1043277,2024,9,6,0,2,0,0.6666666666666666,0.0,0.2222222222222222
1043277,2025,10,8,0,2,0,0.8,0.0,0.2
1045609,2025,2,0,0,2,0,0.0,0.0,1.0
1045810,2018,6,5,0,0,0,0.8333333333333334,0.0,0.0
1045810,2019,8,7,0,0,0,0.875,0.0,0.0
1045810,2020,7,5,0,0,0,0.7142857142857143,0.0,0.0
1045810,2021,6,5,0,0,0,0.8333333333333334,0.0,0.0
1045810,2022,7,6,0,1,0,0.8571428571428571,0.0,0.14285714285714285
1045810,2023,3,2,0,0,1,0.6666666666666666,0.0,0.0
1045810,2024,3,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333
1045810,2025,3,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333
1047862,2023,2,0,0,2,0,0.0,0.0,1.0
1047862,2024,2,0,0,2,0,0.0,0.0,1.0
1047862,2025,2,0,0,2,0,0.0,0.0,1.0
1048286,2024,1,0,0,1,0,0.0,0.0,1.0
1048286,2025,1,0,0,1,0,0.0,0.0,1.0
1048695,2020,2,2,0,0,0,1.0,0.0,0.0
1048695,2021,4,3,0,0,0,0.75,0.0,0.0
1048695,2022,10,10,0,0,0,1.0,0.0,0.0
1048695,2023,8,6,0,2,0,0.75,0.0,0.25
1048695,2024,9,6,0,3,0,0.6666666666666666,0.0,0.3333333333333333
1048695,2025,8,5,0,3,0,0.625,0.0,0.375
1048911,2019,1,1,0,0,0,1.0,0.0,0.0
1048911,2020,1,1,0,0,0,1.0,0.0,0.0
1048911,2021,1,1,0,0,0,1.0,0.0,0.0
1048911,2022,2,2,0,0,0,1.0,0.0,0.0
1048911,2023,7,3,0,4,0,0.42857142857142855,0.0,0.5714285714285714
1048911,2024,18,5,0,10,3,0.2777777777777778,0.0,0.5555555555555556
1048911,2025,20,4,0,13,3,0.2,0.0,0.65
1048911,2026,16,5,0,6,5,0.3125,0.0,0.375
1050915,2024,2,0,0,1,0,0.0,0.0,0.5
1050915,2025,2,0,0,1,0,0.0,0.0,0.5
1051470,2023,3,0,0,2,0,0.0,0.0,0.6666666666666666
1051470,2024,5,0,0,3,0,0.0,0.0,0.6
1051470,2025,6,0,0,3,0,0.0,0.0,0.5
1053507,2023,2,0,0,1,1,0.0,0.0,0.5
1053507,2024,7,0,0,5,1,0.0,0.0,0.7142857142857143
1053507,2025,6,0,0,3,2,0.0,0.0,0.5
1057352,2022,2,0,0,2,0,0.0,0.0,1.0
1057352,2023,5,0,0,5,0,0.0,0.0,1.0
1057352,2024,7,0,0,6,0,0.0,0.0,0.8571428571428571
1057352,2025,3,0,0,1,0,0.0,0.0,0.3333333333333333
1058090,2023,6,0,0,2,4,0.0,0.0,0.3333333333333333
1058090,2024,4,0,0,2,2,0.0,0.0,0.5
1058090,2025,5,0,1,3,1,0.0,0.2,0.6
1058290,2018,6,1,0,0,0,0.16666666666666666,0.0,0.0
1058290,2019,1,0,0,0,0,0.0,0.0,0.0
1058290,2020,3,2,0,0,0,0.6666666666666666,0.0,0.0
1058290,2021,3,2,0,0,0,0.6666666666666666,0.0,0.0
1058290,2022,1,0,0,0,0,0.0,0.0,0.0
1058290,2023,1,0,0,0,0,0.0,0.0,0.0
1058290,2024,1,0,0,0,0,0.0,0.0,0.0
1058290,2025,1,0,0,1,0,0.0,0.0,1.0
1059556,2018,1,0,0,0,0,0.0,0.0,0.0
1059556,2023,5,0,0,2,2,0.0,0.0,0.4
1059556,2024,5,0,0,3,1,0.0,0.0,0.6
1059556,2025,5,0,0,2,1,0.0,0.0,0.4
1060391,2025,4,0,0,4,0,0.0,0.0,1.0
1063761,2024,2,0,0,2,0,0.0,0.0,1.0
1063761,2025,4,0,0,3,1,0.0,0.0,0.75
1065088,2018,2,0,2,0,0,0.0,1.0,0.0
1065088,2019,1,1,0,0,0,1.0,0.0,0.0
1065088,2020,1,1,0,0,0,1.0,0.0,0.0
1065088,2021,1,1,0,0,0,1.0,0.0,0.0
1065088,2022,2,1,0,1,0,0.5,0.0,0.5
1065088,2023,3,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333
1065088,2024,3,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333
1065088,2025,2,1,0,0,1,0.5,0.0,0.0
1065280,2023,1,0,0,1,0,0.0,0.0,1.0
1065280,2024,3,0,0,3,0,0.0,0.0,1.0
1065280,2025,2,0,0,2,0,0.0,0.0,1.0
1067701,2024,1,0,0,1,0,0.0,0.0,1.0
1067701,2025,3,0,0,3,0,0.0,0.0,1.0
1069183,2018,3,3,0,0,0,1.0,0.0,0.0
1069183,2019,6,5,0,1,0,0.8333333333333334,0.0,0.16666666666666666
1069183,2020,6,3,0,3,0,0.5,0.0,0.5
1069183,2021,7,0,2,3,0,0.0,0.2857142857142857,0.42857142857142855
1069183,2022,3,0,0,3,0,0.0,0.0,1.0
1069183,2023,10,0,0,10,0,0.0,0.0,1.0
1069183,2024,4,2,0,2,0,0.5,0.0,0.5
1069183,2025,6,2,0,4,0,0.3333333333333333,0.0,0.6666666666666666
1069202,2024,1,0,0,1,0,0.0,0.0,1.0
1069202,2025,1,0,0,1,0,0.0,0.0,1.0
1070750,2023,1,0,0,1,0,0.0,0.0,1.0
1070750,2024,1,0,0,1,0,0.0,0.0,1.0
1070750,2025,2,0,0,1,0,0.0,0.0,0.5
1071739,2020,5,5,0,0,0,1.0,0.0,0.0
1071739,2021,7,7,0,0,0,1.0,0.0,0.0
1071739,2022,2,2,0,0,0,1.0,0.0,0.0
1071739,2023,1,0,0,0,1,0.0,0.0,0.0
1071739,2024,11,0,0,4,6,0.0,0.0,0.36363636363636365
1071739,2025,13,0,0,6,6,0.0,0.0,0.46153846153846156
1075531,2018,1,0,0,1,0,0.0,0.0,1.0
1075531,2019,3,0,1,2,0,0.0,0.3333333333333333,0.6666666666666666
1075531,2020,3,0,1,2,0,0.0,0.3333333333333333,0.6666666666666666
1075531,2021,2,0,1,1,0,0.0,0.5,0.5
1075531,2022,3,0,0,3,0,0.0,0.0,1.0
1075531,2023,3,0,0,3,0,0.0,0.0,1.0
1075531,2024,4,2,0,2,0,0.5,0.0,0.5
1075531,2025,3,3,0,0,0,1.0,0.0,0.0
1086222,2023,2,0,0,1,1,0.0,0.0,0.5
1086222,2024,6,1,0,4,1,0.16666666666666666,0.0,0.6666666666666666
1086222,2025,4,0,0,3,1,0.0,0.0,0.75
1090012,2019,1,0,0,1,0,0.0,0.0,1.0
1090012,2020,1,0,0,1,0,0.0,0.0,1.0
1090012,2021,1,0,0,1,0,0.0,0.0,1.0
1090012,2022,1,0,0,1,0,0.0,0.0,1.0
1090012,2023,1,0,0,1,0,0.0,0.0,1.0
1090012,2024,1,0,0,1,0,0.0,0.0,1.0
1090012,2025,5,0,0,5,0,0.0,0.0,1.0
1090727,2023,1,0,0,1,0,0.0,0.0,1.0
1090727,2024,2,0,0,2,0,0.0,0.0,1.0
1090727,2025,3,2,0,1,0,0.6666666666666666,0.0,0.3333333333333333
1090872,2019,2,0,0,0,0,0.0,0.0,0.0
1090872,2020,2,0,0,0,0,0.0,0.0,0.0
1090872,2021,2,0,0,0,0,0.0,0.0,0.0
1090872,2022,6,3,0,0,0,0.5,0.0,0.0
1090872,2023,4,0,0,0,0,0.0,0.0,0.0
1090872,2024,5,0,0,3,0,0.0,0.0,0.6
1090872,2025,4,0,0,3,0,0.0,0.0,0.75
1091667,2023,1,0,0,1,0,0.0,0.0,1.0
1091667,2024,1,0,0,1,0,0.0,0.0,1.0
1091667,2025,2,0,0,1,1,0.0,0.0,0.5
1093557,2018,2,0,2,0,0,0.0,1.0,0.0
1093557,2019,2,0,2,0,0,0.0,1.0,0.0
1093557,2020,2,0,2,0,0,0.0,1.0,0.0
1093557,2021,4,0,4,0,0,0.0,1.0,0.0
1093557,2022,4,0,4,0,0,0.0,1.0,0.0
1093557,2023,4,0,4,0,0,0.0,1.0,0.0
1093557,2024,4,0,4,0,0,0.0,1.0,0.0
1093557,2025,5,0,4,1,0,0.0,0.8,0.2
1094285,2023,4,0,0,4,0,0.0,0.0,1.0
1094285,2024,3,0,0,3,0,0.0,0.0,1.0
1094285,2025,2,0,0,2,0,0.0,0.0,1.0
1095073,2024,4,0,0,4,0,0.0,0.0,1.0
1095073,2025,2,0,0,1,1,0.0,0.0,0.5
1097149,2019,1,0,0,0,0,0.0,0.0,0.0
1097149,2021,1,1,0,0,0,1.0,0.0,0.0
1097149,2022,4,2,0,0,2,0.5,0.0,0.0
1097149,2023,9,2,0,4,1,0.2222222222222222,0.0,0.4444444444444444
1097149,2024,5,2,0,2,1,0.4,0.0,0.4
1097149,2025,9,3,0,3,3,0.3333333333333333,0.0,0.3333333333333333
1097864,2018,1,0,0,0,0,0.0,0.0,0.0
1097864,2020,1,0,0,0,0,0.0,0.0,0.0
1097864,2022,1,0,0,1,0,0.0,0.0,1.0
1097864,2023,1,0,0,1,0,0.0,0.0,1.0
1097864,2024,2,0,0,2,0,0.0,0.0,1.0
1097864,2025,2,0,0,2,0,0.0,0.0,1.0
1099219,2023,5,0,0,2,3,0.0,0.0,0.4
1099219,2024,3,0,0,1,2,0.0,0.0,0.3333333333333333
1099219,2025,3,0,0,1,2,0.0,0.0,0.3333333333333333
1099800,2021,4,4,0,0,0,1.0,0.0,0.0
1099800,2024,1,0,0,1,0,0.0,0.0,1.0
1099800,2025,3,0,0,3,0,0.0,0.0,1.0
1100682,2018,1,0,1,0,0,0.0,1.0,0.0
1100682,2019,3,1,1,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
1100682,2020,1,1,0,0,0,1.0,0.0,0.0
1100682,2021,5,4,0,0,0,0.8,0.0,0.0
1100682,2022,2,2,0,0,0,1.0,0.0,0.0
1100682,2023,2,2,0,0,0,1.0,0.0,0.0
1100682,2024,4,2,0,2,0,0.5,0.0,0.5
1100682,2025,7,2,0,5,0,0.2857142857142857,0.0,0.7142857142857143
1101239,2018,1,0,0,0,0,0.0,0.0,0.0
1101239,2023,10,0,1,4,1,0.0,0.1,0.4
1101239,2024,8,1,2,3,1,0.125,0.25,0.375
1101239,2025,6,1,0,3,1,0.16666666666666666,0.0,0.5
1103982,2023,3,0,0,3,0,0.0,0.0,1.0
1103982,2024,5,0,0,5,0,0.0,0.0,1.0
1103982,2025,9,0,0,8,1,0.0,0.0,0.8888888888888888
1108524,2018,6,0,3,1,0,0.0,0.5,0.16666666666666666
1108524,2019,5,0,1,2,0,0.0,0.2,0.4
1108524,2020,5,2,0,2,0,0.4,0.0,0.4
1108524,2021,6,2,0,3,0,0.3333333333333333,0.0,0.5
1108524,2022,3,1,0,1,0,0.3333333333333333,0.0,0.3333333333333333
1108524,2023,3,1,0,2,0,0.3333333333333333,0.0,0.6666666666666666
1108524,2024,5,3,0,1,1,0.6,0.0,0.2
1108524,2025,6,3,0,1,1,0.5,0.0,0.16666666666666666
1109357,2023,1,0,0,1,0,0.0,0.0,1.0
1109357,2024,2,0,0,2,0,0.0,0.0,1.0
1109357,2025,2,0,0,2,0,0.0,0.0,1.0
1111711,2025,5,0,0,5,0,0.0,0.0,1.0
1113169,2023,1,0,0,0,0,0.0,0.0,0.0
1113169,2024,1,0,0,1,0,0.0,0.0,1.0
1113169,2025,3,0,0,1,1,0.0,0.0,0.3333333333333333
1116132,2023,4,1,1,2,0,0.25,0.25,0.5
1116132,2024,4,1,1,2,0,0.25,0.25,0.5
1116132,2025,6,2,0,4,0,0.3333333333333333,0.0,0.6666666666666666
1120193,2018,6,1,0,0,0,0.16666666666666666,0.0,0.0
1120193,2019,2,1,0,0,0,0.5,0.0,0.0
1120193,2020,3,1,0,0,0,0.3333333333333333,0.0,0.0
1120193,2022,19,9,2,1,0,0.47368421052631576,0.10526315789473684,0.05263157894736842
1120193,2023,30,9,3,13,0,0.3,0.1,0.43333333333333335
1120193,2024,9,3,0,3,1,0.3333333333333333,0.0,0.3333333333333333
1120193,2025,2,2,0,0,0,1.0,0.0,0.0
1123360,2022,1,0,0,0,1,0.0,0.0,0.0
1123360,2023,3,0,0,1,1,0.0,0.0,0.3333333333333333
1123360,2024,2,0,0,1,1,0.0,0.0,0.5
1123360,2025,6,0,0,4,2,0.0,0.0,0.6666666666666666
1126328,2024,3,0,0,1,2,0.0,0.0,0.3333333333333333
1126328,2025,6,0,0,0,3,0.0,0.0,0.0
1130310,2023,3,0,0,0,2,0.0,0.0,0.0
1130310,2024,2,0,0,1,0,0.0,0.0,0.5
1130310,2025,1,0,0,1,0,0.0,0.0,1.0
1133421,2021,5,1,0,1,0,0.2,0.0,0.2
1133421,2022,5,1,0,1,0,0.2,0.0,0.2
1133421,2023,2,1,0,1,0,0.5,0.0,0.5
1133421,2024,3,1,0,2,0,0.3333333333333333,0.0,0.6666666666666666
1133421,2025,5,0,0,4,0,0.0,0.0,0.8
1136869,2020,2,0,1,0,1,0.0,0.5,0.0
1136869,2021,2,0,1,0,1,0.0,0.5,0.0
1136869,2022,9,6,1,1,1,0.6666666666666666,0.1111111111111111,0.1111111111111111
1136869,2023,15,5,1,4,4,0.3333333333333333,0.06666666666666667,0.26666666666666666
1136869,2024,19,8,1,5,4,0.42105263157894735,0.05263157894736842,0.2631578947368421
1136869,2025,28,11,1,10,4,0.39285714285714285,0.03571428571428571,0.35714285714285715
1136893,2018,1,1,0,0,0,1.0,0.0,0.0
1136893,2019,6,2,3,0,0,0.3333333333333333,0.5,0.0
1136893,2020,3,2,1,0,0,0.6666666666666666,0.3333333333333333,0.0
1136893,2021,3,2,1,0,0,0.6666666666666666,0.3333333333333333,0.0
1136893,2022,4,2,2,0,0,0.5,0.5,0.0
1136893,2023,6,2,1,2,1,0.3333333333333333,0.16666666666666666,0.3333333333333333
1136893,2024,7,2,2,1,2,0.2857142857142857,0.2857142857142857,0.14285714285714285
1136893,2025,6,3,2,0,1,0.5,0.3333333333333333,0.0
1137774,2022,3,0,0,2,1,0.0,0.0,0.6666666666666666
1137774,2023,5,0,0,5,0,0.0,0.0,1.0
1137774,2024,6,0,0,5,1,0.0,0.0,0.8333333333333334
1137774,2025,6,0,0,5,1,0.0,0.0,0.8333333333333334
1137789,2019,7,2,0,0,0,0.2857142857142857,0.0,0.0
1137789,2020,3,2,0,0,0,0.6666666666666666,0.0,0.0
1137789,2021,3,2,0,0,0,0.6666666666666666,0.0,0.0
1137789,2022,3,2,0,0,0,0.6666666666666666,0.0,0.0
1137789,2023,5,2,0,0,0,0.4,0.0,0.0
1137789,2024,5,2,0,0,0,0.4,0.0,0.0
1137789,2025,7,2,0,2,0,0.2857142857142857,0.0,0.2857142857142857
1137789,2026,4,0,0,4,0,0.0,0.0,1.0
1138118,2024,1,0,0,1,0,0.0,0.0,1.0
1138118,2025,1,0,0,1,0,0.0,0.0,1.0
1140536,2020,1,0,0,1,0,0.0,0.0,1.0
1140536,2021,1,0,0,1,0,0.0,0.0,1.0
1140536,2022,1,0,0,1,0,0.0,0.0,1.0
1140536,2023,4,0,0,4,0,0.0,0.0,1.0
1140536,2024,7,0,0,4,3,0.0,0.0,0.5714285714285714
1140536,2025,6,0,0,4,2,0.0,0.0,0.6666666666666666
1140859,2023,1,0,0,1,0,0.0,0.0,1.0
1140859,2024,1,0,0,1,0,0.0,0.0,1.0
1140859,2025,6,0,0,5,1,0.0,0.0,0.8333333333333334
1141391,2018,5,2,0,3,0,0.4,0.0,0.6
1141391,2019,5,1,0,4,0,0.2,0.0,0.8
1141391,2020,7,2,0,5,0,0.2857142857142857,0.0,0.7142857142857143
1141391,2021,14,6,0,5,3,0.42857142857142855,0.0,0.35714285714285715
1141391,2022,11,3,0,4,4,0.2727272727272727,0.0,0.36363636363636365
1141391,2023,8,2,0,2,4,0.25,0.0,0.25
1141391,2024,6,1,0,1,4,0.16666666666666666,0.0,0.16666666666666666
1141391,2025,6,1,0,1,4,0.16666666666666666,0.0,0.16666666666666666
1145197,2023,1,0,0,0,1,0.0,0.0,0.0
1145197,2024,2,0,0,0,2,0.0,0.0,0.0
1145197,2025,3,0,0,0,3,0.0,0.0,0.0
1156039,2023,1,0,0,1,0,0.0,0.0,1.0
1156039,2024,3,0,0,2,1,0.0,0.0,0.6666666666666666
1156039,2025,4,0,0,3,1,0.0,0.0,0.75
1156375,2023,7,0,0,7,0,0.0,0.0,1.0
1156375,2024,10,0,0,9,0,0.0,0.0,0.9
1156375,2025,14,0,0,12,0,0.0,0.0,0.8571428571428571
1163165,2019,2,1,0,0,0,0.5,0.0,0.0
1163165,2020,2,1,0,0,0,0.5,0.0,0.0
1163165,2023,1,0,0,1,0,0.0,0.0,1.0
1163165,2024,1,0,0,1,0,0.0,0.0,1.0
1163165,2025,1,0,0,1,0,0.0,0.0,1.0
1164727,2023,3,0,0,3,0,0.0,0.0,1.0
1164727,2024,2,0,0,2,0,0.0,0.0,1.0
1164727,2025,2,0,0,1,1,0.0,0.0,0.5
1166691,2023,1,0,0,1,0,0.0,0.0,1.0
1166691,2024,1,0,0,0,1,0.0,0.0,0.0
1166691,2025,1,0,0,0,1,0.0,0.0,0.0
1174922,2025,1,0,0,1,0,0.0,0.0,1.0
1175454,2022,1,1,0,0,0,1.0,0.0,0.0
1175454,2023,3,1,0,2,0,0.3333333333333333,0.0,0.6666666666666666
1175454,2024,6,1,0,3,0,0.16666666666666666,0.0,0.5
1175454,2025,7,3,0,2,0,0.42857142857142855,0.0,0.2857142857142857
1176948,2018,1,0,0,1,0,0.0,0.0,1.0
1176948,2019,2,0,0,2,0,0.0,0.0,1.0
